"YEAR","CASEID","SERIAL","STATEFIP","METRO","METAREA","FAMINCOME","HH_SIZE","HHTENURE","HH_CHILD","HH_NUMKIDS","AGEYCHILD","PERNUM","LINENO","DAY","DATE","WT06","AGE","SEX","RACE","HISPAN","ASIAN","MARST","CITIZEN","BPL","EDUC","EDUCYRS","EMPSTAT","MULTJOBS","CLWKR","OCC2","OCC","IND2","IND","FULLPART","UHRSWORKT","EARNWEEK","PAIDHOUR","HOURWAGE","SPOUSEPRES","SPAGE","SPSEX","SPRACE","SPHISPAN","SPEDUC","SPEMPNOT","SPEMPSTAT","SPUSUALHRS","SPEARNWEEK","KIDUND18","HH_NUMOWNKIDS","KIDUND13","KIDUND1","KID1TO2","KID3TO5","KID6TO12","KID13TO17","SCC_ALL","SCC_HH","ECYEST","ECPRIOR","ECFREQ","ACT_CAREHH","ACT_CARENHH","ACT_EDUC","ACT_FOOD","ACT_GOVSERV","ACT_HHACT","ACT_HHSERV","ACT_PCARE","ACT_PHONE","ACT_PROFSERV","ACT_PURCH","ACT_RELIG","ACT_SOCIAL","ACT_SPORTS","ACT_TRAVEL","ACT_VOL","ACT_WORK","adultcare","childcare","primary_childcare","routine_housework"
2024,20240201241051,975,17,2,0,14,2,1,0,0,999,1,1,7,20240217,5288591.419527000,66,2,100,100,999,1,1,9900,21,112,1,0,3,150,5860,240,7860,2,21,56.0,1,14.0,1,76,1,100,100,30,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,45,0,300,0,515,0,0,0,0,560,0,20,0,0,0,0,0,300
2024,20240201241052,976,23,2,6401,14,2,1,0,0,999,1,1,5,20240215,6517143.747368000,77,1,100,100,999,1,1,9900,41,316,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,78,2,100,100,41,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,1,1,1,30,0,0,50,0,120,0,510,60,60,60,0,365,0,185,0,0,30,0,0,120
2024,20240201241054,977,53,2,7601,16,3,2,0,0,999,1,1,7,20240210,6985297.954939000,32,1,100,100,999,6,1,9900,40,217,1,1,4,122,1610,220,7290,1,44,1923.07,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,180,0,170,0,480,0,0,0,0,90,430,90,0,0,0,0,0,60
2024,20240201241058,978,6,3,0,11,1,1,0,0,999,1,1,3,20240213,8906004.770800000,80,1,100,100,999,4,1,9900,41,316,1,0,2,110,440,260,8590,2,2,2884.61,1,70.0,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,150,0,0,0,604,0,0,80,0,375,110,121,0,0,0,0,0,0
2024,20240201241065,979,4,1,0,15,2,1,0,0,999,1,1,1,20240204,5853339.287836000,55,2,100,100,999,6,1,9900,40,217,1,0,5,127,3255,250,8191,1,45,2846.15,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,20,0,520,0,640,0,0,0,0,140,0,0,0,120,0,0,0,340
2024,20240201241077,980,29,2,0,16,2,1,0,0,999,1,1,3,20240206,8407416.718282000,75,1,100,100,999,5,1,9900,41,316,1,0,4,125,2320,240,7860,1,40,923.07,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,3,0,0,55,0,30,0,575,0,0,0,0,202,0,75,0,500,3,0,0,30
2024,20240201241078,981,48,3,0,9,1,2,0,0,999,1,1,1,20240211,2161724.704108000,64,2,100,210,999,4,1,9900,30,213,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,90,0,250,0,560,30,0,90,0,390,0,30,0,0,0,0,0,250
2024,20240201241084,982,24,2,8841,15,4,2,1,2,0,1,1,7,20240224,6306379.422272000,37,1,100,100,999,1,1,9900,40,217,1,0,4,110,440,137,3895,1,50,2000.0,2,999.99,1,37,2,100,100,43,1,1,40,1250.0,1,2,1,1,0,1,0,0,885,885,1,1,3,115,5,0,115,0,235,0,465,0,0,5,0,275,0,120,0,30,5,115,100,235
2024,20240201241089,983,15,2,0,11,1,1,0,0,999,1,1,7,20240210,2096553.018288000,77,2,100,100,999,3,1,9900,30,214,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,352,0,103,0,0,0,600,0,0,0,30,210,0,85,0,0,0,0,0,0
2024,20240201241092,984,24,2,8841,16,4,1,1,2,11,1,1,1,20240211,4119871.021711000,72,1,201,100,999,1,1,9900,42,320,1,0,4,124,2100,220,7270,1,50,2884.61,2,999.99,1,44,2,100,100,40,0,3,999,99999.98,1,2,1,0,0,0,1,1,645,645,99,0,99,0,0,0,20,0,35,0,600,0,0,30,0,395,135,45,0,180,0,0,0,35
2024,20240201241097,985,19,3,0,11,2,1,0,0,999,1,1,1,20240225,2127100.982830000,65,2,100,100,999,1,1,9900,40,217,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,66,1,100,100,21,0,3,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,65,0,115,0,80,0,700,0,0,0,120,185,50,90,0,0,0,0,0,80
2024,20240201241098,986,25,2,1122,6,1,1,0,0,999,1,1,1,20240204,3296932.317324000,45,2,100,100,999,6,1,9900,41,316,1,0,4,110,440,291,9070,2,30,550.0,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,10,0,480,0,905,0,0,0,0,45,0,0,0,0,0,0,0,480
2024,20240201241106,987,13,2,521,14,2,1,0,0,999,1,1,5,20240215,11158051.81647500,73,1,100,100,999,1,1,9900,40,217,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,74,2,100,100,40,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,60,0,125,0,445,0,95,0,0,555,0,160,0,0,0,0,0,125
2024,20240201241108,988,11,1,8841,16,2,2,0,0,999,1,1,7,20240217,5836335.531380000,33,1,100,100,999,6,1,9900,41,316,1,0,5,111,750,292,9170,1,9995,2403.84,2,999.99,2,31,2,131,100,41,1,1,995,2596.15,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,20,0,120,0,570,0,0,0,0,210,0,0,0,520,0,0,0,45
2024,20240201241109,989,33,2,1122,11,2,1,0,0,999,1,1,1,20240218,2494106.280847000,66,2,100,100,999,6,1,9900,32,214,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,2,66,1,100,100,40,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,30,0,93,10,529,30,0,104,0,506,0,138,0,0,0,0,0,93
2024,20240201241116,990,48,2,0,10,2,1,0,0,999,1,1,7,20240210,4865599.086657000,60,1,201,100,999,1,1,9900,30,112,1,0,4,110,310,271,8680,1,9995,139.42,2,999.99,1,60,1,100,100,40,1,1,50,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,60,0,480,0,0,0,0,120,0,55,0,725,0,0,0,0
2024,20240201241123,991,41,2,6400,14,5,2,1,2,8,1,1,1,20240225,5721292.423203000,40,1,132,100,999,1,2,10750,30,112,1,0,1,131,3870,300,9480,1,40,1403.84,1,31.0,1,35,2,132,100,32,1,1,40,730.76,1,2,1,0,0,0,1,1,170,170,99,0,99,0,0,0,60,0,115,0,685,0,0,0,0,0,0,30,0,550,0,0,0,115
2024,20240201241136,992,9,2,3284,15,3,1,1,1,1,1,1,5,20240201,11114486.31483600,31,2,100,100,999,1,1,9900,40,217,1,0,4,127,3255,250,8191,2,27,1000.0,1,43.0,1,31,1,100,100,40,1,1,40,2884.61,1,1,1,0,1,0,0,0,165,165,99,0,99,170,0,0,75,0,90,0,540,0,0,0,0,90,0,45,0,430,0,170,170,90
2024,20240201241144,993,41,2,6400,16,4,1,1,1,15,1,1,4,20240228,14720113.91818500,50,2,100,100,999,1,1,9900,41,316,1,0,4,125,2310,240,7860,1,40,2788.0,2,999.99,1,50,1,100,220,40,1,1,40,2173.07,1,1,0,0,0,0,0,1,0,0,96,1,3,0,0,0,80,30,245,0,665,0,0,35,0,190,50,140,0,0,0,0,0,180
2024,20240201241154,994,33,4,0,13,1,1,0,0,999,1,1,1,20240211,2251969.685664000,71,1,100,100,999,3,1,9900,40,217,1,0,4,133,4251,260,8590,2,20,200.0,1,20.0,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,110,0,95,0,313,0,0,0,0,270,0,24,0,628,0,0,0,75
2024,20240201241159,995,19,3,0,3,2,2,1,1,9,1,1,7,20240224,2531813.000323000,34,2,100,100,999,3,1,9900,40,217,1,0,3,125,2310,240,7860,2,20,340.0,1,17.0,3,999,99,9999,9999,999,99,99,999,99999.99,1,1,1,0,0,0,1,0,610,610,99,0,99,200,90,0,105,0,20,0,735,0,0,0,0,250,0,40,0,0,0,200,0,20
2024,20240201241164,996,5,4,0,14,2,1,0,0,999,1,1,7,20240210,4557757.307413000,64,2,100,100,999,1,1,9900,20,107,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,61,1,100,100,21,0,5,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,195,0,705,0,300,0,0,0,0,240,0,0,0,0,0,0,0,705
2024,20240201241174,997,6,2,4481,14,3,1,0,0,999,1,1,7,20240210,4757354.325763000,69,2,100,100,999,4,1,9900,40,217,1,0,7,125,2310,240,7860,2,5,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,1,1,1,255,0,0,150,0,300,0,330,0,0,0,330,15,0,0,60,0,255,0,0,300
2024,20240201241193,998,49,1,7160,14,6,1,1,4,4,1,1,7,20240210,6422243.817945000,41,1,100,100,999,1,1,9900,41,316,1,0,5,123,2050,292,9160,1,45,1538.46,2,999.99,1,43,2,100,244,30,0,3,999,99999.98,1,4,1,0,0,1,1,1,720,720,99,0,99,0,0,0,150,0,270,0,660,0,0,120,0,90,30,0,60,0,0,0,0,180
2024,20240201241201,999,31,4,0,11,3,1,1,2,9,1,1,7,20240217,1911921.865081000,35,2,100,100,999,4,1,9900,32,214,1,0,7,134,4600,252,8470,1,50,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,1,2,1,0,0,0,1,1,830,830,0,1,3,0,0,0,75,0,0,0,625,0,0,0,0,180,490,70,0,0,0,0,0,0
2024,20240201241202,1000,21,2,0,15,4,1,1,1,17,1,1,7,20240203,11186449.39259800,50,1,202,100,999,1,1,9900,41,316,1,0,7,126,2722,260,8562,2,30,99999.99,99,999.99,1,49,2,100,100,43,1,1,40,2653.84,1,1,0,0,0,0,0,1,0,0,0,1,3,0,0,0,60,0,465,0,615,0,0,0,0,270,0,30,0,0,0,0,0,0
2024,20240201241203,1001,17,1,1601,13,3,1,1,1,14,1,1,1,20240225,6784758.881395000,47,1,100,100,999,1,1,9900,40,217,1,0,7,126,2810,260,8564,1,9995,99999.99,99,999.99,1,52,2,100,100,30,1,1,40,1150.0,1,1,0,0,0,0,0,1,0,0,99,0,99,0,0,0,90,0,0,0,600,0,0,0,0,120,0,120,0,510,0,0,0,0
2024,20240201241208,1002,39,3,0,12,2,1,1,1,1,1,1,1,20240204,5034878.452575000,31,2,100,100,999,6,1,9900,31,214,1,0,4,134,4521,291,8990,1,65,800.0,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,1,1,1,0,1,0,0,0,590,590,99,0,99,235,0,0,75,0,10,0,510,0,0,0,0,550,0,60,0,0,0,235,55,10
2024,20240201241209,1003,18,4,0,9,2,1,0,0,999,1,1,1,20240218,3780190.969654000,61,2,100,100,999,4,1,9900,31,215,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,30,0,15,0,630,0,0,15,105,425,0,85,135,0,0,0,0,15
2024,20240201241210,1004,42,2,0,13,2,1,0,0,999,1,1,4,20240214,15059604.74696900,77,2,100,100,999,1,1,9900,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,79,1,100,100,21,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,90,0,180,0,587,0,15,90,60,200,0,113,0,0,0,0,0,180
2024,20240201241211,1005,36,1,5601,9,2,1,0,0,999,1,1,2,20240212,11918685.65057900,73,1,131,100,20,1,4,50000,41,316,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,73,2,131,100,40,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,150,0,120,0,630,0,0,0,0,540,0,0,0,0,0,0,0,120
2024,20240201241214,1006,44,2,1122,13,5,1,1,3,1,1,1,5,20240215,8901505.130200000,36,1,100,100,999,1,1,9900,40,217,2,1,7,170,6660,220,7290,1,40,99999.99,99,999.99,1,35,2,100,100,40,1,2,20,99999.98,1,3,1,0,1,1,0,0,420,420,99,0,99,117,216,0,60,0,40,0,471,0,0,15,60,20,0,156,115,105,216,117,117,20
2024,20240201241229,1007,19,4,0,14,6,1,1,4,5,1,1,7,20240217,3194359.036758000,35,1,100,100,999,1,1,9900,31,214,1,1,3,110,20,300,9370,1,60,1038.46,2,999.99,1,36,2,100,100,32,1,1,40,1200.0,1,4,1,0,0,1,1,0,615,615,99,0,99,255,0,0,90,0,300,0,495,0,0,0,0,240,0,60,0,0,0,255,135,300
2024,20240201241236,1008,12,2,5000,13,3,2,0,0,999,1,1,7,20240224,8365334.138245000,48,2,100,244,999,1,5,30065,30,215,1,1,4,150,5120,210,7071,1,60,583.0,1,15.75,1,55,1,100,244,40,1,1,60,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,20,0,260,0,575,0,0,15,0,120,0,0,0,405,0,0,0,260
2024,20240201241242,1009,48,1,0,12,4,1,0,0,999,1,1,7,20240210,19251588.72801200,33,1,100,210,999,6,1,9900,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,35,0,62,0,856,120,0,0,0,367,0,0,0,0,0,0,0,2
2024,20240201241247,1010,36,3,0,13,2,1,0,0,999,1,1,5,20240208,18743707.37759100,64,2,100,100,999,1,1,9900,21,112,1,1,4,125,2545,240,7860,1,40,450.0,1,17.25,1,72,1,100,100,30,0,3,999,99999.98,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,85,0,15,0,510,0,0,0,0,120,0,50,0,660,0,0,0,15
2024,20240201241249,1011,42,4,0,12,1,1,0,0,999,1,1,3,20240213,20125529.69206300,44,2,100,100,999,4,1,9900,21,112,1,0,4,140,4700,160,4870,1,39,994.5,1,25.5,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,15,0,440,0,830,0,0,0,0,155,0,0,0,0,0,0,0,325
2024,20240201241251,1012,37,1,0,12,1,1,0,0,999,1,1,6,20240202,16592702.27339300,25,2,110,100,999,6,1,9900,40,217,1,0,5,124,2145,220,7270,1,40,1100.0,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,85,0,60,0,525,0,0,50,0,150,60,60,0,450,0,0,0,60
2024,20240201241262,1013,20,1,0,16,3,1,1,1,16,1,1,4,20240228,15389868.91688000,51,1,100,100,999,1,1,9900,41,316,1,0,4,110,120,231,7770,1,50,2115.38,2,999.99,1,52,2,100,100,41,0,3,999,99999.98,1,1,0,0,0,0,0,1,0,0,99,0,99,0,0,0,90,0,0,0,525,0,0,0,60,30,45,45,0,600,0,0,0,0
2024,20240201241264,1014,48,4,0,8,1,2,0,0,999,1,1,6,20240216,16910274.59355900,64,1,100,100,999,4,1,9900,32,214,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,39,0,4,0,17,0,455,10,0,60,0,574,0,281,0,0,39,0,0,17
2024,20240201241268,1015,51,2,0,16,3,1,1,1,0,1,1,1,20240204,6124858.853364000,31,1,100,100,999,1,1,9900,40,217,1,0,4,121,1460,132,3291,1,40,1961.53,2,999.99,1,32,2,100,100,41,0,6,999,2596.15,1,1,1,1,0,0,0,0,495,495,99,0,99,375,0,0,30,0,120,0,570,0,0,0,0,205,0,20,120,0,0,375,375,120
2024,20240201241273,1016,6,2,0,9,1,2,0,0,999,1,1,7,20240203,4101528.964293000,47,2,100,210,999,6,5,20000,13,107,1,0,4,130,3603,251,8090,1,40,544.0,1,17.0,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,50,0,50,0,425,0,0,0,0,330,0,70,0,515,0,0,0,50
2024,20240201241283,1017,42,4,0,16,5,1,1,1,16,1,1,1,20240211,16154104.17985100,62,1,100,100,999,1,1,9900,20,107,1,0,7,160,6050,100,170,2,8,99999.99,99,999.99,1,62,2,100,100,21,0,98,999,99999.98,1,1,0,0,0,0,0,1,0,0,99,0,99,30,0,0,110,0,40,0,575,0,0,0,165,380,0,110,0,0,0,30,0,0
2024,20240201241286,1018,28,1,0,15,2,1,0,0,999,1,1,7,20240217,4813648.379361000,57,1,100,100,999,6,1,9900,41,316,1,0,3,140,4965,300,9370,1,40,807.69,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,180,0,630,0,0,0,0,605,0,25,0,0,0,0,0,180
2024,20240201241289,1019,48,1,0,16,2,1,0,0,999,1,1,1,20240211,4831372.775430000,60,2,100,100,999,1,1,9900,30,215,1,0,4,111,530,120,770,1,40,2884.61,2,999.99,1,71,1,100,100,40,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,60,0,300,0,540,0,0,0,0,540,0,0,0,0,0,0,0,300
2024,20240201241295,1020,53,2,7601,16,4,1,1,2,3,1,1,6,20240223,14068806.89485500,32,1,131,100,20,1,5,50000,41,316,2,0,4,120,1021,195,6695,1,45,2884.61,2,999.99,1,32,2,131,100,41,1,2,40,2884.61,1,2,1,0,0,1,0,0,690,690,99,0,99,60,0,0,60,0,630,0,690,0,0,0,0,0,0,0,0,0,0,60,0,630
2024,20240201241298,1021,24,2,8841,16,2,1,0,0,999,1,1,4,20240221,15820735.58310000,56,1,100,100,999,1,1,9900,30,213,1,0,6,140,4700,160,4990,2,12,99999.99,99,999.99,1,46,2,100,100,41,1,1,15,648.0,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,135,0,2,0,535,0,0,0,0,318,0,60,0,390,0,0,0,2
2024,20240201241305,1022,18,2,1601,14,2,1,0,0,999,1,1,6,20240223,10480373.62599100,80,2,100,100,999,1,1,9900,31,215,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,80,1,100,100,21,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,30,0,530,0,700,0,0,30,0,120,0,30,0,0,0,0,0,530
2024,20240201241308,1023,36,2,5601,14,4,2,1,1,12,1,1,5,20240222,54141542.56745700,44,1,100,244,999,4,4,30030,12,105,1,0,4,170,6260,120,770,1,40,800.0,1,20.0,2,44,2,100,244,12,1,98,40,500.0,0,0,0,0,0,0,0,0,90,90,99,0,99,0,0,0,90,0,0,0,620,0,0,10,0,90,0,150,0,480,0,0,0,0
2024,20240201241312,1024,51,4,0,13,2,1,0,0,999,1,1,6,20240209,18526259.80566800,73,2,100,100,999,1,1,9900,15,110,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,75,1,100,100,30,0,3,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,90,0,38,0,520,0,0,62,0,635,0,95,0,0,0,0,0,37
2024,20240201241315,1025,41,2,6400,13,2,1,0,0,999,1,1,7,20240217,4113690.394188000,70,2,100,100,999,1,1,9900,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,72,1,100,100,21,0,3,999,99999.98,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,25,0,216,0,550,0,0,0,0,559,0,0,0,0,0,0,0,180
2024,20240201241320,1026,55,1,4720,14,4,1,1,2,0,1,1,7,20240224,5150959.784201000,38,1,100,100,999,1,1,9900,41,316,1,0,4,122,1840,220,7370,2,32,1153.84,2,999.99,1,34,2,100,100,40,1,1,36,1481.04,1,2,1,1,1,0,0,0,390,390,99,0,99,285,0,0,115,0,290,0,465,0,0,0,0,180,60,0,0,45,0,285,150,290
2024,20240201241322,1027,19,4,0,13,2,1,0,0,999,1,1,3,20240227,8098031.642484000,77,1,100,100,999,1,1,9900,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,78,2,100,100,31,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,20,0,1,0,540,0,0,0,0,829,50,0,0,0,0,0,0,1
2024,20240201241324,1028,45,2,0,15,3,1,1,1,0,1,1,4,20240207,8895783.439740000,33,1,100,100,999,1,1,9900,32,214,1,0,4,140,4850,150,4270,1,40,1442.3,2,999.99,1,33,2,100,100,40,1,1,40,1923.07,1,1,1,1,0,0,0,0,100,100,99,0,99,5,0,0,60,0,0,0,520,0,0,0,0,180,60,100,0,515,0,5,5,0
2024,20240201241332,1029,47,3,3660,13,3,1,1,1,1,1,1,7,20240224,6480396.146592000,44,1,100,100,999,1,1,9900,21,112,1,0,4,170,6200,120,770,1,45,1250.0,2,999.99,1,32,2,100,100,20,1,1,16,192.0,1,1,1,0,1,0,0,0,660,660,99,0,99,120,0,0,45,0,370,0,540,0,0,5,0,340,0,20,0,0,0,120,60,360
2024,20240201241340,1030,47,1,0,4,1,1,0,0,999,1,1,1,20240211,3680129.570796000,73,2,110,100,999,5,1,9900,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,20,0,0,0,345,0,0,0,225,720,0,70,0,0,0,0,0,0
2024,20240201241350,1031,37,2,0,9,2,2,0,0,999,1,1,7,20240210,6576448.084289000,26,1,100,100,999,6,1,9900,30,213,1,0,4,150,5120,160,5490,2,20,653.84,1,12.0,2,27,2,100,100,30,1,1,30,167.5,0,0,0,0,0,0,0,0,550,0,99,0,99,0,0,0,45,0,30,0,1010,20,0,60,0,255,0,20,0,0,0,0,0,30
2024,20240201241355,1032,6,2,0,15,4,1,1,2,12,1,1,3,20240227,11597740.75922500,46,2,100,100,999,1,1,9900,30,214,1,0,4,111,705,251,7970,1,40,2038.46,2,999.99,1,48,1,100,210,40,0,3,999,99999.98,1,2,1,0,0,0,1,1,225,225,99,0,99,40,0,0,20,0,75,0,565,0,0,0,0,80,0,165,0,470,0,40,40,75
2024,20240201241360,1033,53,1,7601,15,2,1,0,0,999,1,1,5,20240201,7497786.569936000,71,2,100,100,999,4,1,9900,41,316,1,0,4,122,1822,231,7580,2,12,780.0,1,65.0,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,3,0,0,45,0,106,0,600,0,0,0,0,451,0,150,0,85,3,0,0,106
2024,20240201241361,1034,17,2,1601,16,2,1,0,0,999,1,1,2,20240205,9251934.718909000,77,2,131,100,20,1,4,50000,41,316,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,57,1,100,100,43,1,1,40,2884.61,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,80,0,170,10,600,0,0,0,0,310,70,80,60,0,0,0,0,170
2024,20240201241363,1035,48,1,1921,14,1,2,0,0,999,1,1,5,20240229,9718447.337660000,37,2,110,100,999,6,4,60031,41,316,1,0,4,150,5400,251,8090,1,40,1500.0,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,60,0,0,0,510,0,0,0,0,315,0,30,0,525,0,0,0,0
2024,20240201241367,1036,39,2,1681,1,1,2,0,0,999,1,1,7,20240224,6467547.387140000,64,1,100,100,999,6,1,9900,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,70,0,0,0,1005,0,0,20,0,240,0,105,0,0,0,0,0,0
2024,20240201241368,1037,56,3,0,14,2,1,0,0,999,1,1,2,20240212,6715471.975279000,77,2,100,100,999,1,1,9900,40,217,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,80,1,100,100,40,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,30,0,110,0,540,0,0,0,0,370,0,40,350,0,0,0,0,110
2024,20240201241378,1038,48,1,0,15,2,2,0,0,999,1,1,5,20240215,21957384.52616300,41,1,100,220,999,1,2,11000,31,216,1,0,4,180,7200,160,4670,1,40,1755.0,1,39.0,1,38,2,100,243,21,1,1,40,600.0,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,0,1215,0,45,0,0,120,0,60,0,0,0,0,0,0
2024,20240201241381,1039,17,2,1601,13,3,1,1,1,15,1,1,1,20240211,9931057.962868000,43,2,100,210,999,1,4,20000,30,213,1,0,4,190,7700,143,1990,1,40,920.0,1,23.0,1,43,1,100,210,21,0,3,999,99999.98,1,1,0,0,0,0,0,1,0,0,99,0,99,0,0,0,90,0,170,0,470,0,0,60,0,630,0,20,0,0,0,0,0,170
2024,20240201241383,1040,6,1,4481,6,2,2,0,0,999,1,1,5,20240208,17897676.61424800,60,2,100,100,999,1,5,53000,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,66,1,100,100,21,0,3,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,120,0,180,0,660,0,0,0,0,420,60,0,0,0,0,0,0,180
2024,20240201241387,1041,48,2,1921,16,3,1,1,1,13,1,1,5,20240201,20979442.24449100,41,2,110,100,999,1,1,9900,40,217,1,0,4,111,630,251,8090,1,40,1923.07,2,999.99,1,49,1,110,100,40,1,1,40,1130.0,1,1,0,0,0,0,0,1,0,0,99,0,99,28,0,0,75,0,50,0,540,0,0,0,0,255,0,45,0,447,0,28,28,50
2024,20240201241388,1042,54,3,1480,11,3,3,1,1,1,1,1,3,20240213,14832258.79436200,30,1,100,210,999,1,5,20000,43,321,1,0,3,125,2205,240,7870,1,40,961.53,2,999.99,1,31,2,100,210,41,0,3,999,99999.98,1,1,1,0,1,0,0,0,220,220,99,0,99,60,0,0,90,0,230,0,440,0,0,0,0,60,0,40,0,520,0,60,60,90
2024,20240201241391,1043,48,2,0,13,5,1,1,3,8,1,1,3,20240220,22387851.86446000,37,2,110,100,999,6,1,9900,30,214,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,2,41,1,100,100,30,0,3,999,99999.98,1,3,1,0,0,0,1,1,269,269,99,0,99,80,0,0,45,0,271,60,554,0,0,0,0,390,0,40,0,0,0,80,80,271
